"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10529375"	"0.85586"	"5.99e-01"	"-5.44e-01"	"-5.61889"	"-8.02e-02"	"Mxd4"	"Max dimerization protein 4"
"10466349"	"0.85586"	"5.99e-01"	"-5.44e-01"	"-5.6189"	"-7.65e-02"	""	""
"10501492"	"0.85586"	"5.99e-01"	"-5.44e-01"	"-5.61892"	"-7.01e-02"	""	""
"10338932"	"0.85588"	"5.99e-01"	"5.44e-01"	"-5.61894"	"2.45e-01"	""	""
"10391934"	"0.85589"	"5.99e-01"	"-5.44e-01"	"-5.61899"	"-1.06e-01"	"Gm884"	"predicted gene 884"
"10343491"	"0.85589"	"5.99e-01"	"5.44e-01"	"-5.619"	"9.54e-02"	""	""
"10342443"	"0.85589"	"5.99e-01"	"-5.44e-01"	"-5.61901"	"-1.01e-01"	""	""
"10542762"	"0.85602"	"5.99e-01"	"5.44e-01"	"-5.61911"	"5.51e-02"	""	""
"10420237"	"0.85602"	"6.00e-01"	"5.44e-01"	"-5.61914"	"6.36e-02"	"Gm5801///Ube2j2"	"ubiquitin-conjugating enzyme E2, J2 homolog pseudogene///ubiquitin-conjugating enzyme E2J 2"
"10342887"	"0.85602"	"6.00e-01"	"-5.43e-01"	"-5.61916"	"-1.43e-01"	""	""
"10440657"	"0.85602"	"6.00e-01"	"-5.43e-01"	"-5.61916"	"-9.18e-02"	"Krtap26-1"	"keratin associated protein 26-1"
"10362392"	"0.85607"	"6.00e-01"	"5.43e-01"	"-5.61921"	"6.35e-02"	"Psmd2"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 2"
"10347033"	"0.85607"	"6.00e-01"	"5.43e-01"	"-5.61922"	"6.41e-02"	"Crygf"	"crystallin, gamma F"
"10344237"	"0.85609"	"6.00e-01"	"5.43e-01"	"-5.61927"	"1.30e-01"	""	""
"10371916"	"0.85609"	"6.00e-01"	"-5.43e-01"	"-5.61927"	"-9.39e-02"	"Cfap54"	"cilia and flagella associated protein 54"
"10403112"	"0.85611"	"6.00e-01"	"-5.43e-01"	"-5.61931"	"-6.32e-02"	"Dnah11"	"dynein, axonemal, heavy chain 11"
"10576090"	"0.85611"	"6.00e-01"	"5.43e-01"	"-5.61933"	"7.76e-02"	"Zfpm1"	"zinc finger protein, multitype 1"
"10556658"	"0.85611"	"6.00e-01"	"5.43e-01"	"-5.61935"	"7.76e-02"	"9030624J02Rik"	"RIKEN cDNA 9030624J02 gene"
"10447315"	"0.85611"	"6.00e-01"	"-5.43e-01"	"-5.61936"	"-8.58e-02"	""	""
"10367982"	"0.85615"	"6.00e-01"	"5.43e-01"	"-5.6194"	"1.05e-01"	"Adgrg6"	"adhesion G protein-coupled receptor G6"
"10466530"	"0.85617"	"6.00e-01"	"-5.43e-01"	"-5.61943"	"-6.77e-02"	"Pcsk5"	"proprotein convertase subtilisin/kexin type 5"
"10553309"	"0.8562"	"6.00e-01"	"-5.43e-01"	"-5.61947"	"-1.01e-01"	"Ldhc"	"lactate dehydrogenase C"
"10549237"	"0.85622"	"6.00e-01"	"-5.43e-01"	"-5.61953"	"-6.44e-02"	"Casc1"	"cancer susceptibility candidate 1"
"10426385"	"0.85622"	"6.00e-01"	"-5.43e-01"	"-5.61955"	"-9.06e-02"	"Muc19"	"mucin 19"
"10579657"	"0.85622"	"6.00e-01"	"-5.43e-01"	"-5.61961"	"-6.33e-02"	"Rpl23a"	"ribosomal protein L23A"
"10536170"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61968"	"-5.15e-02"	"Rn45s///Baiap2l1///Rn18s"	"45S pre-ribosomal RNA///BAI1-associated protein 2-like 1///18S ribosomal RNA"
"10553965"	"0.85622"	"6.00e-01"	"5.42e-01"	"-5.61968"	"5.45e-02"	""	""
"10487927"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61973"	"-5.28e-02"	"Tmem230"	"transmembrane protein 230"
"10571474"	"0.85622"	"6.00e-01"	"5.42e-01"	"-5.61982"	"9.99e-02"	"Pcm1"	"pericentriolar material 1"
"10476192"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61983"	"-8.92e-02"	"Oxt"	"oxytocin"
"10342345"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61983"	"-1.87e-01"	""	""
"10419575"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61983"	"-6.58e-02"	"Ang4"	"angiogenin, ribonuclease A family, member 4"
"10507500"	"0.85622"	"6.00e-01"	"5.42e-01"	"-5.61983"	"5.37e-02"	"Slc6a9"	"solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
"10569714"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61985"	"-7.29e-02"	"Cacng7"	"calcium channel, voltage-dependent, gamma subunit 7"
"10589565"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61987"	"-8.62e-02"	"Setd2"	"SET domain containing 2"
"10449320"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.61987"	"-8.78e-02"	"Ip6k3"	"inositol hexaphosphate kinase 3"
"10444814"	"0.85622"	"6.00e-01"	"5.42e-01"	"-5.61987"	"1.36e-01"	"H2-Q4"	"histocompatibility 2, Q region locus 4"
"10536068"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.6199"	"-5.91e-02"	"Zfp788"	"zinc finger protein 788"
"10552320"	"0.85622"	"6.00e-01"	"-5.42e-01"	"-5.6199"	"-5.91e-02"	"Zfp788"	"zinc finger protein 788"
"10368090"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.61993"	"7.29e-02"	""	""
"10515026"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.61994"	"-8.95e-02"	"Cc2d1b"	"coiled-coil and C2 domain containing 1B"
"10370608"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62001"	"6.91e-02"	""	""
"10508901"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62002"	"5.55e-02"	"Gpn2"	"GPN-loop GTPase 2"
"10341793"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62002"	"1.31e-01"	""	""
"10359828"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.62003"	"-5.94e-02"	"Gm4847"	"predicted gene 4847"
"10340950"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.62003"	"-1.23e-01"	""	""
"10339274"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62005"	"1.45e-01"	""	""
"10380381"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62006"	"8.91e-02"	"Tob1"	"transducer of ErbB-2.1"
"10460106"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.62007"	"-1.11e-01"	""	""
"10339151"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62008"	"1.73e-01"	""	""
"10494536"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62009"	"4.94e-02"	"Pdzk1"	"PDZ domain containing 1"
"10488734"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.62012"	"-6.45e-02"	"Sun5"	"Sad1 and UNC84 domain containing 5"
"10562612"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62014"	"6.30e-02"	"Vmn2r57///AW146154"	"vomeronasal 2, receptor 57///expressed sequence AW146154"
"10586064"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62016"	"7.42e-02"	"Anp32a"	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A"
"10350630"	"0.85622"	"6.01e-01"	"5.42e-01"	"-5.62017"	"9.53e-02"	"Fam129a"	"family with sequence similarity 129, member A"
"10403680"	"0.85622"	"6.01e-01"	"-5.42e-01"	"-5.62019"	"-6.30e-02"	"Arid4b"	"AT rich interactive domain 4B (RBP1-like)"
"10343471"	"0.85622"	"6.01e-01"	"5.41e-01"	"-5.6202"	"1.13e-01"	""	""
"10537684"	"0.85622"	"6.01e-01"	"5.41e-01"	"-5.62021"	"5.98e-02"	"Sval2"	"seminal vesicle antigen-like 2"
"10548409"	"0.85622"	"6.01e-01"	"-5.41e-01"	"-5.62022"	"-7.72e-02"	"Klrc1"	"killer cell lectin-like receptor subfamily C, member 1"
"10484227"	"0.85622"	"6.01e-01"	"-5.41e-01"	"-5.62024"	"-7.26e-02"	"Sestd1"	"SEC14 and spectrin domains 1"
"10503192"	"0.85622"	"6.01e-01"	"5.41e-01"	"-5.62024"	"7.43e-02"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10558742"	"0.85622"	"6.01e-01"	"-5.41e-01"	"-5.62026"	"-7.92e-02"	"Nlrp6"	"NLR family, pyrin domain containing 6"
"10545242"	"0.85622"	"6.01e-01"	"5.41e-01"	"-5.62027"	"1.61e-01"	"Igkv6-20///Igk-V28///Igkv6-20"	"immunoglobulin kappa variable 6-20///immunoglobulin kappa chain variable 28 (V28)///immunoglobulin kappa variable 6-20"
"10419416"	"0.85622"	"6.01e-01"	"-5.41e-01"	"-5.62028"	"-7.51e-02"	"3632451O06Rik"	"RIKEN cDNA 3632451O06 gene"
"10421387"	"0.85625"	"6.01e-01"	"5.41e-01"	"-5.62031"	"7.78e-01"	"Sftpc"	"surfactant associated protein C"
"10343122"	"0.85642"	"6.01e-01"	"5.41e-01"	"-5.62044"	"1.18e-01"	""	""
"10440143"	"0.85642"	"6.01e-01"	"5.41e-01"	"-5.62045"	"5.03e-02"	"Olfr178"	"olfactory receptor 178"
"10339831"	"0.85642"	"6.01e-01"	"5.41e-01"	"-5.62047"	"1.59e-01"	""	""
"10575619"	"0.85651"	"6.01e-01"	"5.41e-01"	"-5.62055"	"9.07e-02"	"Terf2ip"	"telomeric repeat binding factor 2, interacting protein"
"10468399"	"0.85651"	"6.01e-01"	"5.41e-01"	"-5.62056"	"1.44e-01"	"Cfap43"	"cilia and flagella associated protein 43"
"10472368"	"0.85658"	"6.01e-01"	"-5.41e-01"	"-5.62063"	"-6.67e-02"	"Scn2a1"	"sodium channel, voltage-gated, type II, alpha 1"
"10340682"	"0.85658"	"6.01e-01"	"-5.41e-01"	"-5.62065"	"-1.24e-01"	""	""
"10565432"	"0.85658"	"6.01e-01"	"5.41e-01"	"-5.62068"	"1.10e-01"	""	""
"10463476"	"0.85658"	"6.01e-01"	"5.41e-01"	"-5.6207"	"7.75e-02"	"Kazald1"	"Kazal-type serine peptidase inhibitor domain 1"
"10341653"	"0.85658"	"6.02e-01"	"5.40e-01"	"-5.62072"	"1.24e-01"	""	""
"10341642"	"0.85658"	"6.02e-01"	"5.40e-01"	"-5.62073"	"1.48e-01"	""	""
"10463005"	"0.85658"	"6.02e-01"	"-5.40e-01"	"-5.62073"	"-6.18e-02"	"Cyp2c55"	"cytochrome P450, family 2, subfamily c, polypeptide 55"
"10604347"	"0.85664"	"6.02e-01"	"-5.40e-01"	"-5.6208"	"-6.77e-02"	"Smarca1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
"10422822"	"0.85664"	"6.02e-01"	"-5.40e-01"	"-5.62082"	"-7.86e-02"	"Lifr"	"leukemia inhibitory factor receptor"
"10492813"	"0.85664"	"6.02e-01"	"-5.40e-01"	"-5.62082"	"-7.52e-02"	"Tigd4"	"tigger transposable element derived 4"
"10344443"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62096"	"-1.44e-01"	""	""
"10424347"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62097"	"-8.12e-02"	""	""
"10556143"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62101"	"-8.75e-02"	"Olfr497"	"olfactory receptor 497"
"10342248"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62107"	"-1.45e-01"	""	""
"10478407"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62109"	"-6.93e-02"	"0610039K10Rik"	"RIKEN cDNA 0610039K10 gene"
"10396161"	"0.85681"	"6.02e-01"	"5.40e-01"	"-5.62111"	"7.79e-02"	"Tmx1"	"thioredoxin-related transmembrane protein 1"
"10536620"	"0.85681"	"6.02e-01"	"5.40e-01"	"-5.62112"	"9.17e-02"	"Ing3"	"inhibitor of growth family, member 3"
"10479058"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62115"	"-6.22e-02"	"1700021F07Rik"	"RIKEN cDNA 1700021F07 gene"
"10371356"	"0.85681"	"6.02e-01"	"5.40e-01"	"-5.62115"	"9.74e-02"	"Appl2"	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
"10341184"	"0.85681"	"6.02e-01"	"5.40e-01"	"-5.62117"	"1.75e-01"	""	""
"10501313"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.6212"	"-8.01e-02"	""	""
"10375667"	"0.85681"	"6.02e-01"	"-5.40e-01"	"-5.62122"	"-7.54e-02"	"Rnf130"	"ring finger protein 130"
"10375127"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62125"	"-8.66e-02"	"1700072H12Rik"	"RIKEN cDNA 1700072H12 gene"
"10591129"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62127"	"-6.34e-02"	"Fat3"	"FAT atypical cadherin 3"
"10344479"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62127"	"1.41e-01"	""	""
"10497343"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62128"	"5.24e-02"	""	""
"10552314"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62132"	"7.51e-02"	"2610021A01Rik///Zfp141"	"RIKEN cDNA 2610021A01 gene///zinc finger protein 141"
"10556820"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62133"	"8.92e-02"	"Tmem159"	"transmembrane protein 159"
"10340636"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62133"	"-1.89e-01"	""	""
"10340073"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62136"	"-8.03e-02"	""	""
"10372005"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.6214"	"5.64e-02"	"Vezt"	"vezatin, adherens junctions transmembrane protein"
"10475264"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62143"	"7.15e-02"	"Ccndbp1"	"cyclin D-type binding-protein 1"
"10504905"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62145"	"-6.60e-02"	"Plppr1///Plppr1"	"phospholipid phosphatase related 1///phospholipid phosphatase related 1"
"10395129"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.62146"	"6.23e-02"	"Tmem18"	"transmembrane protein 18"
"10479884"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62148"	"-7.85e-02"	"Gm13199"	"predicted gene 13199"
"10435067"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62149"	"-7.34e-02"	"Zdhhc19"	"zinc finger, DHHC domain containing 19"
"10539008"	"0.85681"	"6.02e-01"	"-5.39e-01"	"-5.62149"	"-5.14e-02"	"Chmp3"	"charged multivesicular body protein 3"
"10472930"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.6215"	"7.49e-02"	"Sp9"	"trans-acting transcription factor 9"
"10536061"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.6215"	"7.51e-02"	"2610021A01Rik///Zfp141"	"RIKEN cDNA 2610021A01 gene///zinc finger protein 141"
"10439701"	"0.85681"	"6.02e-01"	"5.39e-01"	"-5.6215"	"6.48e-02"	"Abhd10"	"abhydrolase domain containing 10"
"10503856"	"0.85681"	"6.03e-01"	"-5.39e-01"	"-5.62151"	"-8.51e-02"	"Gabrr2"	"gamma-aminobutyric acid (GABA) C receptor, subunit rho 2"
"10469167"	"0.85681"	"6.03e-01"	"-5.39e-01"	"-5.62152"	"-5.21e-02"	"Sfmbt2"	"Scm-like with four mbt domains 2"
"10529636"	"0.85683"	"6.03e-01"	"-5.39e-01"	"-5.62155"	"-6.18e-02"	"Stk32b"	"serine/threonine kinase 32B"
"10505198"	"0.85684"	"6.03e-01"	"-5.39e-01"	"-5.62157"	"-5.85e-02"	"1700018M17Rik"	"RIKEN cDNA 1700018M17 gene"
"10452729"	"0.85689"	"6.03e-01"	"5.39e-01"	"-5.62162"	"6.70e-02"	"BC027072"	"cDNA sequence BC027072"
"10361763"	"0.85699"	"6.03e-01"	"-5.39e-01"	"-5.62169"	"-5.12e-02"	""	""
"10555055"	"0.85703"	"6.03e-01"	"-5.39e-01"	"-5.62175"	"-7.38e-02"	"Ndufc2"	"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2"
"10363003"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.62179"	"7.73e-02"	""	""
"10568247"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62181"	"-5.27e-02"	"Zfp688"	"zinc finger protein 688"
"10495252"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.62182"	"7.61e-02"	""	""
"10341389"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62183"	"-6.36e-02"	""	""
"10443470"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62189"	"-7.76e-02"	"Rab44"	"RAB44, member RAS oncogene family"
"10481678"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.6219"	"-6.91e-02"	"6330409D20Rik"	"RIKEN cDNA 6330409D20 gene"
"10407034"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62192"	"-1.27e-01"	"Htr1a"	"5-hydroxytryptamine (serotonin) receptor 1A"
"10494595"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.62195"	"8.13e-02"	"Notch2"	"notch 2"
"10378367"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62195"	"-6.40e-02"	"Trpv3"	"transient receptor potential cation channel, subfamily V, member 3"
"10599776"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62196"	"-1.20e-01"	"Brs3"	"bombesin-like receptor 3"
"10533703"	"0.85703"	"6.03e-01"	"-5.38e-01"	"-5.62197"	"-5.95e-02"	"Rsrc2"	"arginine/serine-rich coiled-coil 2"
"10338171"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.62198"	"8.79e-02"	""	""
"10358222"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.622"	"8.21e-02"	""	""
"10508019"	"0.85703"	"6.03e-01"	"5.38e-01"	"-5.622"	"7.76e-02"	"Gnl2"	"guanine nucleotide binding protein-like 2 (nucleolar)"
"10537785"	"0.8571"	"6.03e-01"	"-5.38e-01"	"-5.62206"	"-5.80e-02"	"Tas2r143"	"taste receptor, type 2, member 143"
"10544774"	"0.85713"	"6.03e-01"	"-5.38e-01"	"-5.62209"	"-8.46e-02"	"Hoxa6"	"homeobox A6"
"10416393"	"0.85715"	"6.03e-01"	"-5.38e-01"	"-5.62213"	"-7.07e-02"	""	""
"10607421"	"0.85715"	"6.03e-01"	"-5.38e-01"	"-5.62216"	"-1.07e-01"	"4930524N10Rik"	"RIKEN cDNA 4930524N10 gene"
"10344264"	"0.85715"	"6.03e-01"	"5.38e-01"	"-5.62216"	"1.93e-01"	""	""
"10601534"	"0.85715"	"6.03e-01"	"-5.38e-01"	"-5.62218"	"-6.52e-02"	"Ube2dnl2"	"ubiquitin-conjugating enzyme E2D N-terminal like 2"
"10375432"	"0.85729"	"6.03e-01"	"5.38e-01"	"-5.62228"	"8.82e-02"	"Fndc9"	"fibronectin type III domain containing 9"
"10568233"	"0.85735"	"6.04e-01"	"5.37e-01"	"-5.62233"	"8.49e-02"	"9130019O22Rik"	"RIKEN cDNA 9130019O22 gene"
"10396840"	"0.8574"	"6.04e-01"	"5.37e-01"	"-5.62239"	"1.22e-01"	"Rdh12"	"retinol dehydrogenase 12"
"10502355"	"0.8574"	"6.04e-01"	"5.37e-01"	"-5.6224"	"5.68e-02"	"Gm4861"	"predicted gene 4861"
"10429968"	"0.8574"	"6.04e-01"	"-5.37e-01"	"-5.62243"	"-7.85e-02"	""	""
"10445131"	"0.8574"	"6.04e-01"	"5.37e-01"	"-5.62245"	"6.25e-02"	"Olfr106-ps"	"olfactory receptor 106, pseudogene"
"10342494"	"0.8574"	"6.04e-01"	"-5.37e-01"	"-5.62249"	"-1.27e-01"	""	""
"10341156"	"0.8574"	"6.04e-01"	"5.37e-01"	"-5.62249"	"8.51e-02"	""	""
"10563728"	"0.8574"	"6.04e-01"	"-5.37e-01"	"-5.62249"	"-8.75e-02"	""	""
"10444008"	"0.85755"	"6.04e-01"	"5.37e-01"	"-5.62259"	"6.97e-02"	"Zfp414"	"zinc finger protein 414"
"10342229"	"0.85759"	"6.04e-01"	"5.37e-01"	"-5.62263"	"1.61e-01"	""	""
"10499130"	"0.85761"	"6.04e-01"	"5.37e-01"	"-5.6227"	"1.27e-01"	"Rnu73b"	"U73B small nuclear RNA"
"10340075"	"0.85761"	"6.04e-01"	"-5.37e-01"	"-5.6227"	"-9.85e-02"	""	""
"10556115"	"0.85761"	"6.04e-01"	"-5.37e-01"	"-5.62273"	"-7.28e-02"	"Olfr472"	"olfactory receptor 472"
"10343006"	"0.85761"	"6.04e-01"	"-5.37e-01"	"-5.62273"	"-2.08e-01"	""	""
"10342179"	"0.85761"	"6.04e-01"	"5.37e-01"	"-5.62274"	"1.39e-01"	""	""
"10341428"	"0.85761"	"6.04e-01"	"5.37e-01"	"-5.62276"	"9.59e-02"	""	""
"10502076"	"0.85761"	"6.04e-01"	"5.37e-01"	"-5.62277"	"9.38e-02"	""	""
"10430861"	"0.85763"	"6.04e-01"	"-5.36e-01"	"-5.6228"	"-1.10e-01"	"Cyp2d11"	"cytochrome P450, family 2, subfamily d, polypeptide 11"
"10490061"	"0.85766"	"6.04e-01"	"-5.36e-01"	"-5.62285"	"-5.53e-02"	"Bcas1"	"breast carcinoma amplified sequence 1"
"10537062"	"0.85766"	"6.04e-01"	"5.36e-01"	"-5.62286"	"7.45e-02"	"Mest"	"mesoderm specific transcript"
"10442300"	"0.85766"	"6.04e-01"	"-5.36e-01"	"-5.62288"	"-9.21e-02"	""	""
"10367579"	"0.85766"	"6.04e-01"	"5.36e-01"	"-5.62291"	"5.95e-02"	""	""
"10586357"	"0.85766"	"6.04e-01"	"-5.36e-01"	"-5.62291"	"-6.70e-02"	"Cilp"	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"
"10572461"	"0.85771"	"6.04e-01"	"-5.36e-01"	"-5.62296"	"-1.17e-01"	"Gm16486"	"predicted gene 16486"
"10341638"	"0.85771"	"6.04e-01"	"-5.36e-01"	"-5.62298"	"-9.54e-02"	""	""
"10398601"	"0.85775"	"6.04e-01"	"5.36e-01"	"-5.62303"	"6.87e-02"	"Rcor1"	"REST corepressor 1"
"10533729"	"0.85775"	"6.04e-01"	"5.36e-01"	"-5.62304"	"1.06e-01"	"Vps37b"	"vacuolar protein sorting 37B"
"10357736"	"0.85775"	"6.04e-01"	"-5.36e-01"	"-5.62306"	"-6.40e-02"	"Nfasc"	"neurofascin"
"10582837"	"0.85775"	"6.05e-01"	"5.36e-01"	"-5.62307"	"9.73e-02"	""	""
"10435543"	"0.85777"	"6.05e-01"	"5.36e-01"	"-5.62311"	"7.47e-02"	"Golgb1"	"golgi autoantigen, golgin subfamily b, macrogolgin 1"
"10364542"	"0.85777"	"6.05e-01"	"5.36e-01"	"-5.62314"	"1.93e-01"	"Cfd"	"complement factor D (adipsin)"
"10533875"	"0.85777"	"6.05e-01"	"5.36e-01"	"-5.62315"	"5.99e-02"	"Ncor2"	"nuclear receptor co-repressor 2"
"10605034"	"0.85777"	"6.05e-01"	"-5.36e-01"	"-5.62316"	"-7.39e-02"	"Xlr4a///Xlr4c///Xlr4b"	"X-linked lymphocyte-regulated 4A///X-linked lymphocyte-regulated 4C///X-linked lymphocyte-regulated 4B"
"10349752"	"0.85781"	"6.05e-01"	"5.36e-01"	"-5.6232"	"5.81e-02"	"Elk4"	"ELK4, member of ETS oncogene family"
"10492174"	"0.85782"	"6.05e-01"	"5.36e-01"	"-5.62323"	"6.97e-02"	"Tm4sf4"	"transmembrane 4 superfamily member 4"
"10566333"	"0.85784"	"6.05e-01"	"-5.36e-01"	"-5.62326"	"-6.09e-02"	"Trim5///Trim12c///Trim12a"	"tripartite motif-containing 5///tripartite motif-containing 12C///tripartite motif-containing 12A"
"10569227"	"0.85792"	"6.05e-01"	"-5.35e-01"	"-5.62332"	"-6.99e-02"	"Muc6"	"mucin 6, gastric"
"10343828"	"0.85792"	"6.05e-01"	"-5.35e-01"	"-5.62337"	"-1.08e-01"	""	""
"10469237"	"0.85792"	"6.05e-01"	"5.35e-01"	"-5.62337"	"5.36e-02"	"Mir466"	"microRNA 466"
"10593937"	"0.85792"	"6.05e-01"	"-5.35e-01"	"-5.62337"	"-7.84e-02"	"Mpi"	"mannose phosphate isomerase"
"10524844"	"0.85796"	"6.05e-01"	"5.35e-01"	"-5.62343"	"6.49e-02"	"Taok3"	"TAO kinase 3"
"10562349"	"0.85796"	"6.05e-01"	"-5.35e-01"	"-5.62344"	"-6.36e-02"	"Pdcd2l"	"programmed cell death 2-like"
"10562296"	"0.85797"	"6.05e-01"	"5.35e-01"	"-5.62351"	"5.14e-02"	"Scgb2b23-ps"	"secretoglobin, family 2B, member 23, pseudogene"
"10551209"	"0.85797"	"6.05e-01"	"-5.35e-01"	"-5.62351"	"-4.98e-02"	"Cyp2b13"	"cytochrome P450, family 2, subfamily b, polypeptide 13"
"10484616"	"0.85797"	"6.05e-01"	"-5.35e-01"	"-5.62354"	"-5.62e-02"	"Olfr1082"	"olfactory receptor 1082"
"10341257"	"0.85797"	"6.05e-01"	"5.35e-01"	"-5.62355"	"7.98e-02"	""	""
"10465103"	"0.85797"	"6.05e-01"	"-5.35e-01"	"-5.62355"	"-6.78e-02"	"1700020D05Rik"	"RIKEN cDNA 1700020D05 gene"
"10397736"	"0.85797"	"6.05e-01"	"-5.35e-01"	"-5.62356"	"-7.47e-02"	"Kcnk13"	"potassium channel, subfamily K, member 13"
"10439520"	"0.85806"	"6.05e-01"	"-5.35e-01"	"-5.62362"	"-8.65e-02"	"4932412D23Rik"	"RIKEN cDNA 4932412D23 gene"
"10360373"	"0.8581"	"6.05e-01"	"-5.35e-01"	"-5.62368"	"-6.69e-02"	"Pydc4"	"pyrin domain containing 4"
"10340135"	"0.8581"	"6.05e-01"	"-5.35e-01"	"-5.62371"	"-1.36e-01"	""	""
"10403990"	"0.8581"	"6.05e-01"	"-5.35e-01"	"-5.62375"	"-6.69e-02"	"Vmn1r197"	"vomeronasal 1 receptor 197"
"10388461"	"0.8581"	"6.05e-01"	"5.35e-01"	"-5.62376"	"7.77e-02"	"Gm12338///Cox7c"	"cytochrome c oxidase, subunit VIIc pseudogene///cytochrome c oxidase subunit VIIc"
"10387255"	"0.8581"	"6.05e-01"	"-5.35e-01"	"-5.62378"	"-8.10e-02"	"9130213A22Rik"	"RIKEN cDNA 9130213A22 gene"
"10338642"	"0.8581"	"6.05e-01"	"-5.35e-01"	"-5.62383"	"-1.50e-01"	""	""
"10590267"	"0.8581"	"6.05e-01"	"-5.34e-01"	"-5.62384"	"-5.24e-02"	"Snora62"	"small nucleolar RNA, H/ACA box 62"
"10340687"	"0.8581"	"6.06e-01"	"-5.34e-01"	"-5.62386"	"-1.48e-01"	""	""
"10510241"	"0.8581"	"6.06e-01"	"5.34e-01"	"-5.62389"	"6.98e-02"	"Zfp985"	"zinc finger protein 985"
"10445185"	"0.8581"	"6.06e-01"	"-5.34e-01"	"-5.62389"	"-5.01e-02"	"Rn45s///Baiap2l1///Rn18s"	"45S pre-ribosomal RNA///BAI1-associated protein 2-like 1///18S ribosomal RNA"
"10581011"	"0.8581"	"6.06e-01"	"5.34e-01"	"-5.62391"	"1.74e-01"	""	""
